id,app_package,app_name,user,comment,rating,likes,total_votes,date,version_code,from_developer,is_edited,scraped_at,sentiment_label,metadata
182480395,com.pmb.mobile,Mellat Bank,بهترین بانک,خدمات و مشتری مداری بانک ملت بی نظیر است.,5,0,2,۱۴۰۴/۰۴/۱۱,43,False,False,2025-07-20T17:31:58.732421,positive,"{'input_tokens': 147, 'output_tokens': 1, 'total_tokens': 148, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536623', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182392009,com.pmb.mobile,Mellat Bank,امیرندایی,اصلا خوب کار نمیکن,1,2,2,۱۴۰۴/۰۴/۰۸,43,False,False,2025-07-20T17:32:01.313334,negative,"{'input_tokens': 142, 'output_tokens': 1, 'total_tokens': 143, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536628', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182343240,com.pmb.mobile,Mellat Bank,مهر,سلام. خیلی عالی,4,0,2,۱۴۰۴/۰۴/۰۷,37,False,False,2025-07-20T17:32:01.313350,positive,"{'input_tokens': 139, 'output_tokens': 1, 'total_tokens': 140, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536634', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182278858,com.pmb.mobile,Mellat Bank,امیر,افتضاح. واسه واردشدن به برنامه نمیشه کدراواردکرد. چرارسیدگی نمیکنند,1,2,2,۱۴۰۴/۰۴/۰۵,43,False,False,2025-07-20T17:32:01.313352,negative,"{'input_tokens': 163, 'output_tokens': 1, 'total_tokens': 164, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536639', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182266128,com.pmb.mobile,Mellat Bank,Mahdi,افتضاحه متاسفانه. موقع پیامک هم حتما باید سیمکارت توی موبایل خودت باشه وگرنه نمیشه دستی وارد کرد. سرعت پایینه و اصلا در حد برنامه هایی مثل بلوبانک و … نیست,1,2,2,۱۴۰۴/۰۴/۰۵,43,False,False,2025-07-20T17:32:01.313356,negative,"{'input_tokens': 189, 'output_tokens': 1, 'total_tokens': 190, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536643', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182103104,com.pmb.mobile,Mellat Bank,ذوالفقار,سلام ممنون از لطف شما متشکرم عالیست ❤️ فقط کاش انتقالی به کارت های دیگر را ازیکسال گذشته تابحال رامیداد خواهشمندم انجامش بدهیدسپاسگزارم. 🙏,5,0,2,۱۴۰۴/۰۴/۰۲,43,False,False,2025-07-20T17:32:01.313358,positive,"{'input_tokens': 183, 'output_tokens': 1, 'total_tokens': 184, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536648', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181988096,com.pmb.mobile,Mellat Bank,عسل,بدترین اپلیکیشن بانکیه که تابحال نصب کردم ازم کد تایید میخواست . کد تایید رو که میخواستم وارد کنم اجازه نمیداد چون کیبورد اون قسمت فعال نبود!!!,2,2,2,۱۴۰۴/۰۴/۰۱,43,False,False,2025-07-20T17:32:01.313360,negative,"{'input_tokens': 181, 'output_tokens': 1, 'total_tokens': 182, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536655', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
114520899,com.pmb.mobile,Mellat Bank,ایمان از تهران,باسلام لطفا اسم واریز کننده را در صورتحساب بیارید که درخواست همه مشتریان هستش با تشکر.,5,1,1,۱۴۰۴/۰۴/۲۶,43,False,False,2025-07-20T17:32:01.313363,neutral,"{'input_tokens': 162, 'output_tokens': 1, 'total_tokens': 163, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536660', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182716609,com.pmb.mobile,Mellat Bank,s m,کلا برنامه ضعیفی بود ولی الان بدتر شده کار نمیکنه … میزنه عملیات ناموفق دوباره وارد شوید،، نه انتقال پول و نه گردش حساب هیچکدوم رو انجام نمیده,1,1,1,۱۴۰۴/۰۴/۱۸,43,False,False,2025-07-20T17:32:01.313367,negative,"{'input_tokens': 177, 'output_tokens': 1, 'total_tokens': 178, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536664', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182605148,com.pmb.mobile,Mellat Bank,محمود بو چا نی,تشکر برنامه عالی,5,0,1,۱۴۰۴/۰۴/۱۴,43,False,False,2025-07-20T17:32:04.127236,positive,"{'input_tokens': 139, 'output_tokens': 1, 'total_tokens': 140, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536669', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182587927,com.pmb.mobile,Mellat Bank,کا حمە صالح,حرف نداره❤❤,5,0,1,۱۴۰۴/۰۴/۱۴,43,False,False,2025-07-20T17:32:04.127250,positive,"{'input_tokens': 141, 'output_tokens': 1, 'total_tokens': 142, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536674', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182551354,com.pmb.mobile,Mellat Bank,رضا,ازهمه لحاظ عالی به نسبت بقیه ی همراه بانک ها یا نئوبانک ها,5,0,1,۱۴۰۴/۰۴/۱۳,43,False,False,2025-07-20T17:32:04.127258,positive,"{'input_tokens': 156, 'output_tokens': 1, 'total_tokens': 157, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536678', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182546591,com.pmb.mobile,Mellat Bank,رضا آرطیس,خیلی وقته اشتبا می کردم حالا نع,5,0,1,۱۴۰۴/۰۴/۱۳,43,False,False,2025-07-20T17:32:04.127260,positive,"{'input_tokens': 146, 'output_tokens': 1, 'total_tokens': 147, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536683', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182534122,com.pmb.mobile,Mellat Bank,یونس نورانی,سلام آیا برای گلکسی واچ هم برنامه بانک ملت میشه نصب کرد؟,5,0,1,۱۴۰۴/۰۴/۱۲,43,False,False,2025-07-20T17:32:04.127262,neutral,"{'input_tokens': 152, 'output_tokens': 1, 'total_tokens': 153, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536688', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182517429,com.pmb.mobile,Mellat Bank,حبیب,سلام ممنون اززحمات شماتشکر,5,0,1,۱۴۰۴/۰۴/۱۲,43,False,False,2025-07-20T17:32:04.127269,positive,"{'input_tokens': 146, 'output_tokens': 1, 'total_tokens': 147, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536693', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182514142,com.pmb.mobile,Mellat Bank,محسن شمس,مورد علاقه من قرار گرفته است,5,0,1,۱۴۰۴/۰۴/۱۲,43,False,False,2025-07-20T17:32:06.743623,positive,"{'input_tokens': 142, 'output_tokens': 1, 'total_tokens': 143, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536698', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182503465,com.pmb.mobile,Mellat Bank,کاربر,عالی بود تااینکه بروز کردم الان دیگه اصلا باز نمیکنه,2,0,1,۱۴۰۴/۰۴/۱۱,43,False,False,2025-07-20T17:32:06.743637,negative,"{'input_tokens': 153, 'output_tokens': 1, 'total_tokens': 154, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536703', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182472950,com.pmb.mobile,Mellat Bank,رضا سرعت,چون عابر بانک ملت دارم نصب کردم شاید خوب باشد,4,0,1,۱۴۰۴/۰۴/۱۰,43,False,False,2025-07-20T17:32:06.743641,neutral,"{'input_tokens': 148, 'output_tokens': 1, 'total_tokens': 149, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536723', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182456721,com.pmb.mobile,Mellat Bank,کاربر بی‌نام,همراه بانک ملت امروز انجام نمیشه علتش چیست,5,0,1,۱۴۰۴/۰۴/۱۰,43,False,False,2025-07-20T17:32:06.743647,neutral,"{'input_tokens': 146, 'output_tokens': 1, 'total_tokens': 147, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536730', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182454067,com.pmb.mobile,Mellat Bank,کمال,چجوری میتونیم شماره کارت های پرتکرار ذخیره کنیم تا هی وارد نکنیم,4,0,1,۱۴۰۴/۰۴/۱۰,41,False,False,2025-07-20T17:32:06.743650,neutral,"{'input_tokens': 156, 'output_tokens': 1, 'total_tokens': 157, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536734', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182410153,com.pmb.mobile,Mellat Bank,Masoumigraphy,خیلی باگ داره,1,1,1,۱۴۰۴/۰۴/۰۸,43,False,False,2025-07-20T17:32:06.743652,negative,"{'input_tokens': 141, 'output_tokens': 1, 'total_tokens': 142, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536739', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182377994,com.pmb.mobile,Mellat Bank,نامدار,خیلی خوب ممنون تشکر,5,0,1,۱۴۰۴/۰۴/۰۸,41,False,False,2025-07-20T17:32:06.743656,positive,"{'input_tokens': 142, 'output_tokens': 1, 'total_tokens': 143, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536744', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182371874,com.pmb.mobile,Mellat Bank,nastaran,خیلی کاربردی,5,0,1,۱۴۰۴/۰۴/۰۷,41,False,False,2025-07-20T17:32:06.743658,positive,"{'input_tokens': 139, 'output_tokens': 1, 'total_tokens': 140, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536749', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182353462,com.pmb.mobile,Mellat Bank,حسین,برنامه خوبی است ولی رمز عبور و نام کاربری چیست,5,0,1,۱۴۰۴/۰۴/۰۷,43,False,False,2025-07-20T17:32:09.544478,neutral,"{'input_tokens': 148, 'output_tokens': 1, 'total_tokens': 149, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536754', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182327906,com.pmb.mobile,Mellat Bank,دانیال,در گذارش حساب نام واریز کننده رو هم بنویسید تا نیاز نباشه هربار رای فهمیدن نام واریز کننده بریم و شماره کارت رو به صورت تستی وارد کنیم تا بدونیم از کارت چه کسی واریز صورت گرفته شما که شماره کارت رو مینویسید نام اون شخص رو هم بنویسید,4,0,1,۱۴۰۴/۰۴/۰۶,43,False,False,2025-07-20T17:32:09.544494,negative,"{'input_tokens': 208, 'output_tokens': 1, 'total_tokens': 209, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536759', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182305623,com.pmb.mobile,Mellat Bank,یلدا,چرا نمیشه شبا زد میگ کد پستی نادرست است,1,1,1,۱۴۰۴/۰۴/۰۶,43,False,False,2025-07-20T17:32:09.544495,negative,"{'input_tokens': 152, 'output_tokens': 1, 'total_tokens': 153, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536764', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182302469,com.pmb.mobile,Mellat Bank,کاربر بی‌نام,بانک ملت عالیه از همه نظر واریزی سریع پیامک واریزی رو خودشون فعال میکنن عالیه هیچ عیبی نمیتونم بزارم چندساله دارم فقط یه نکته چطور بفهمم امتیازم چنده🥰لطفا راهنمای کنید,4,0,1,۱۴۰۴/۰۴/۰۶,43,False,False,2025-07-20T17:32:09.544502,positive,"{'input_tokens': 199, 'output_tokens': 1, 'total_tokens': 200, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536770', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182291805,com.pmb.mobile,Mellat Bank,....,چرا شماره کارت های مقصد ذخیره نمیشه؟ هردفعه باید شماره کارت رو وارد کنیم,1,1,1,۱۴۰۴/۰۴/۰۵,43,False,False,2025-07-20T17:32:09.544504,negative,"{'input_tokens': 156, 'output_tokens': 1, 'total_tokens': 157, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536775', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182277549,com.pmb.mobile,Mellat Bank,۹۳۳۴,عالی خوب معتبر هست ملت,5,0,1,۱۴۰۴/۰۴/۰۵,43,False,False,2025-07-20T17:32:09.544505,positive,"{'input_tokens': 141, 'output_tokens': 1, 'total_tokens': 142, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536780', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182255062,com.pmb.mobile,Mellat Bank,عزیز جاوید,واقعا افتضاح هستش اصلا نمیتونم وارد شم. هر دستوری میگه انجام میدم آخرش بی نتیجه. کارت صادر کرده ولی رمز اولیه نداده,2,1,1,۱۴۰۴/۰۴/۰۴,43,False,False,2025-07-20T17:32:09.544507,negative,"{'input_tokens': 172, 'output_tokens': 1, 'total_tokens': 173, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536784', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182219535,com.pmb.mobile,Mellat Bank,الهام,این چرا اینجوریه به روز کردم حالا دیگه کلا وارد نمیشه میزنه متوقف شده برا دو قرون واریز باید هی برم عابر بانک و برگردم,1,1,1,۱۴۰۴/۰۴/۰۴,43,False,False,2025-07-20T17:32:09.544510,negative,"{'input_tokens': 176, 'output_tokens': 1, 'total_tokens': 177, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536789', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182208240,com.pmb.mobile,Mellat Bank,بینیدبذف,واقعا افتضا هست بانک خیلی اذیت میکند,1,1,1,۱۴۰۴/۰۴/۰۴,43,False,False,2025-07-20T17:32:12.327371,negative,"{'input_tokens': 146, 'output_tokens': 1, 'total_tokens': 147, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536795', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182198689,com.pmb.mobile,Mellat Bank,ahmad1353,عالیه واسه من مشکلی نداره,5,0,1,۱۴۰۴/۰۴/۰۳,43,False,False,2025-07-20T17:32:12.327384,positive,"{'input_tokens': 145, 'output_tokens': 1, 'total_tokens': 146, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536801', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182182007,com.pmb.mobile,Mellat Bank,vahidsalari,خوبی عالییییییی,5,0,1,۱۴۰۴/۰۴/۰۷,43,False,False,2025-07-20T17:32:12.327387,positive,"{'input_tokens': 145, 'output_tokens': 1, 'total_tokens': 146, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536805', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182180096,com.pmb.mobile,Mellat Bank,حامر,خیلی خوبه بانک ملت حرف نداره وقت باید بلد باشی باهاش کارکنی,5,0,1,۱۴۰۴/۰۴/۰۳,41,False,False,2025-07-20T17:32:12.327391,positive,"{'input_tokens': 155, 'output_tokens': 1, 'total_tokens': 156, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536810', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182151669,com.pmb.mobile,Mellat Bank,عسکری,افتضاح حتی نمیشه وارد شد هی رمز میاد ولی وارد نمیشه,1,1,1,۱۴۰۴/۰۴/۰۳,43,False,False,2025-07-20T17:32:12.327395,negative,"{'input_tokens': 151, 'output_tokens': 1, 'total_tokens': 152, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536815', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182096278,com.pmb.mobile,Mellat Bank,amir_abbas_3,خیلی قدیمیه,1,1,1,۱۴۰۴/۰۴/۰۲,43,False,False,2025-07-20T17:32:12.327402,negative,"{'input_tokens': 140, 'output_tokens': 1, 'total_tokens': 141, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536820', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182090560,com.pmb.mobile,Mellat Bank,ابراهیم زاده,همراه بانک بانک ملت همراه بانک خوب و کاربردی هستش من که واقعا ازش راضیم,5,0,1,۱۴۰۴/۰۴/۰۲,43,False,False,2025-07-20T17:32:12.327404,positive,"{'input_tokens': 157, 'output_tokens': 1, 'total_tokens': 158, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536825', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182061527,com.pmb.mobile,Mellat Bank,mirshkari,سلام بسیار عالی,5,0,1,۱۴۰۴/۰۴/۰۲,41,False,False,2025-07-20T17:32:12.327406,positive,"{'input_tokens': 138, 'output_tokens': 1, 'total_tokens': 139, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536831', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182011901,com.pmb.mobile,Mellat Bank,ستیا,عاااالی عاااالی عااااالی بهترین و کاربردی ترین همرله بانک ایران هستین و مزخرفترین اپلیکیشن هم بانک صادرات هست,5,0,1,۱۴۰۴/۰۴/۰۱,43,False,False,2025-07-20T17:32:15.454448,positive,"{'input_tokens': 174, 'output_tokens': 1, 'total_tokens': 175, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536837', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
182007123,com.pmb.mobile,Mellat Bank,رضاقزوینی,همراه بانک خوبیه من راضیم,5,0,1,۱۴۰۴/۰۴/۰۱,41,False,False,2025-07-20T17:32:15.454450,positive,"{'input_tokens': 144, 'output_tokens': 1, 'total_tokens': 145, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536842', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181993925,com.pmb.mobile,Mellat Bank,Tirras,آپدیت جدید روی گوشی من کار نمیکنه و از برنامه میاد بیرون. شیامی اندروید 10.,1,1,1,۱۴۰۴/۰۴/۰۱,43,False,False,2025-07-20T17:32:15.454461,negative,"{'input_tokens': 161, 'output_tokens': 1, 'total_tokens': 162, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536847', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181992314,com.pmb.mobile,Mellat Bank,مهدی کفاش,این آپدیت هایی که مدام روی برنامه میزارید به چه دردی میخوره؟ فقط مردم رو علاف میکنید چون مدام باید مراجعه کنن به بانک که چرا نرم افزار از کار افتاده، یکسره از کار میافته و نمیشه وارد برنامه شد، تاحالا چهار دفعه برای خودم افتاق افتاده در مدت یکسال,2,1,1,۱۴۰۴/۰۴/۰۱,43,False,False,2025-07-20T17:32:15.454463,negative,"{'input_tokens': 211, 'output_tokens': 1, 'total_tokens': 212, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536851', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181977220,com.pmb.mobile,Mellat Bank,مرمر,خیلی، هم خوبه چرا چرت میگین میخادبراتون ظرفاتونم بشوره شاید🙄,5,0,1,۱۴۰۴/۰۴/۰۱,41,False,False,2025-07-20T17:32:15.454465,negative,"{'input_tokens': 162, 'output_tokens': 1, 'total_tokens': 163, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536856', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181973698,com.pmb.mobile,Mellat Bank,محمود,خیلی جالب نیست.,1,1,1,۱۴۰۴/۰۴/۰۱,43,False,False,2025-07-20T17:32:15.454467,negative,"{'input_tokens': 140, 'output_tokens': 1, 'total_tokens': 141, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536861', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181971014,com.pmb.mobile,Mellat Bank,محسن,خیلی بد مجبوری دارم استفاده میکنم والا نمی ارزع,1,1,1,۱۴۰۴/۰۴/۰۱,43,False,False,2025-07-20T17:32:18.907568,negative,"{'input_tokens': 150, 'output_tokens': 1, 'total_tokens': 151, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536867', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181955909,com.pmb.mobile,Mellat Bank,حسين,نرم افزار خوبیه,4,0,1,۱۴۰۴/۰۳/۳۱,43,False,False,2025-07-20T17:32:18.907580,positive,"{'input_tokens': 140, 'output_tokens': 1, 'total_tokens': 141, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536872', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181905565,com.pmb.mobile,Mellat Bank,حمید,خوبه تو بیابون بمانی کارت را می ندازه,5,0,1,۱۴۰۴/۰۳/۳۱,41,False,False,2025-07-20T17:32:18.907584,positive,"{'input_tokens': 147, 'output_tokens': 1, 'total_tokens': 148, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536878', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181898371,com.pmb.mobile,Mellat Bank,سید,عالیه بشرطی که بلد باشی کارکنی من تمام کارهای بانکی خودم را با همراه بانک ملت انجام میدم درحالیکه از سپه حقوق میگیرم چون ملت با امن و پشرفته این نرم افزارهم همجنین,5,0,1,۱۴۰۴/۰۳/۳۱,43,False,False,2025-07-20T17:32:18.907586,positive,"{'input_tokens': 190, 'output_tokens': 1, 'total_tokens': 191, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536883', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181896560,com.pmb.mobile,Mellat Bank,آسمان,والا نظرات همه منفیه، اما من چندین ساله دارم و راضیم ازش، ممنونم,3,0,1,۱۴۰۴/۰۳/۳۱,43,False,False,2025-07-20T17:32:18.907588,positive,"{'input_tokens': 161, 'output_tokens': 1, 'total_tokens': 162, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536888', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181872281,com.pmb.mobile,Mellat Bank,محمدامین,در یک کلمه افتضاح,1,1,1,۱۴۰۴/۰۳/۳۰,41,False,False,2025-07-20T17:32:18.907592,negative,"{'input_tokens': 142, 'output_tokens': 1, 'total_tokens': 143, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536893', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181851797,com.pmb.mobile,Mellat Bank,عادل,مزخرف، بدردنخور، افتضاح با دکمه بک خارج نمیشه، هنگام ورود باید بزنی رو دکمه اثرانگشت، بابا دانشمند من وقتی اثرانگشت رو فعال کردم بخار اینه که میخوام ازین طریق وارد بشم. چرا هر سری باید مجدد بزنم رو اثرانکشت,1,1,1,۱۴۰۴/۰۳/۳۰,43,False,False,2025-07-20T17:32:21.821539,negative,"{'input_tokens': 212, 'output_tokens': 1, 'total_tokens': 213, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536898', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181843355,com.pmb.mobile,Mellat Bank,کاربر بی‌نام,لطفا برنامه رو به روز کرده به مشکل رسیدگی کنید!,5,0,1,۱۴۰۴/۰۳/۳۰,43,False,False,2025-07-20T17:32:21.821551,negative,"{'input_tokens': 148, 'output_tokens': 1, 'total_tokens': 149, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536903', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181840689,com.pmb.mobile,Mellat Bank,لجبحتپدامتامدپگ,مزخرف ترین همراه بانک رو ملت داره اشغاله,2,1,1,۱۴۰۴/۰۳/۳۰,39,False,False,2025-07-20T17:32:21.821553,negative,"{'input_tokens': 148, 'output_tokens': 1, 'total_tokens': 149, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536908', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181838947,com.pmb.mobile,Mellat Bank,سلا,خوب نی کاکام … اسان بهتر کن,1,1,1,۱۴۰۴/۰۳/۳۰,43,False,False,2025-07-20T17:32:21.821555,negative,"{'input_tokens': 144, 'output_tokens': 1, 'total_tokens': 145, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536912', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181835695,com.pmb.mobile,Mellat Bank,عبدل,بانک خوبی هست تراکش هاسریع انجام میشه بعضی مواقع طول میکشه,4,0,1,۱۴۰۴/۰۳/۳۰,43,False,False,2025-07-20T17:32:21.821561,neutral,"{'input_tokens': 154, 'output_tokens': 1, 'total_tokens': 155, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536917', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181828783,com.pmb.mobile,Mellat Bank,sh13390015,هاشم جون هستم درودبرشما برنامه بسیارعالیه هرکی درستش کرده بگیدکیه تامن دوتاماچ اب دارروقپش بزنم بدرود,5,0,1,۱۴۰۴/۰۳/۲۹,41,False,False,2025-07-20T17:32:21.821563,positive,"{'input_tokens': 176, 'output_tokens': 1, 'total_tokens': 177, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536922', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
181823856,com.pmb.mobile,Mellat Bank,Esi.ezati.025,عالیه مرسی از سازندش بخاطره برنامه و مرسی از بانکش,5,0,1,۱۴۰۴/۰۳/۲۹,-1,False,False,2025-07-20T17:32:21.821565,positive,"{'input_tokens': 154, 'output_tokens': 1, 'total_tokens': 155, 'model': 'gpt-4.1-mini-2025-04-14', 'timestamp': '2025-07-21T01:04:47.536927', 'batch_id': 'batch_687d5fe210508190b74fd97c6b02754c'}"
